Feature	CompGroup.C.	BaseGroup.B.	NumSamplesInC	NumSamplesInB	SignedFC	Tstatistic	Parameter	Pvalue	X95.Conf.Int.1	X95.Conf.Int.2	MeanC	MeanB	NullValue.DifferenceInMeans	Alternative	Method	FDR
X2751722_GALNTL6	Relapsed	No_relapse	20	20	-1.22752635538648	-2.20494660587095	37.2926402152444	0.0337021531312416	-0.567459371464057	-0.0240486285359428	2.5160325	2.8117865	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3183219_FSD1L	Relapsed	No_relapse	20	20	-1.33987043562729	-2.20888021703969	35.6217607847582	0.0337042182622544	-0.809783613529529	-0.0344033864704707	1.9502975	2.372391	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2325158_MDS2	Relapsed	No_relapse	20	20	1.13980971939038	2.20450215215358	37.328923020873	0.033729669387227	0.0153219921516891	0.36226400784831	4.6496735	4.4608805	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3289337_	Relapsed	No_relapse	20	20	-1.21766054500683	-2.21411651811382	33.4939880103082	0.0337344490114903	-0.54503165695183	-0.0231923430481708	3.374465	3.658577	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3512157_MGC5590	Relapsed	No_relapse	20	20	1.33253414386126	2.20391291630403	37.2147553165928	0.033794056089105	0.0334724474876268	0.794872552512374	5.012214	4.5980415	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3778772_APCDD1	Relapsed	No_relapse	20	20	-1.36171331402986	-2.23630208698884	26.4702273124806	0.0339673671961795	-0.854486312259885	-0.0363596877401146	5.6869695	6.1323925	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3934187_HSF2BP	Relapsed	No_relapse	20	20	-1.10756087808731	-2.19951416158117	37.5059346707448	0.034080020325045	-0.283096189830872	-0.0116758101691275	4.0599125	4.2072985	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3654111_JMJD5	Relapsed	No_relapse	20	20	1.09364916054838	2.20394318293946	35.4515431072098	0.034111159451034	0.0102408027494176	0.248059197250583	4.975402	4.846252	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4024538_MAGEC2	Relapsed	No_relapse	20	20	-1.19682896825445	-2.19699329677154	37.9613153755778	0.0341970243677798	-0.498077511999964	-0.0203564880000361	2.6002885	2.8595055	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3004009_ZNF479	Relapsed	No_relapse	20	20	1.26086035443867	2.20367464410474	34.6803572960915	0.0342818320662178	0.0262372845953098	0.64257971540469	3.272449	2.9380405	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3619945_OIP5	Relapsed	No_relapse	20	20	-1.23680880916438	-2.19548091781196	37.4183977854064	0.0344054795313748	-0.589495281296617	-0.0237497187033841	4.07808	4.3847025	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2659039_MUC20	Relapsed	No_relapse	20	20	1.34400546088187	2.22239470933446	28.330133756619	0.0344094525612817	0.0335993202007118	0.81947867979929	6.8072895	6.3807505	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3852034_TRMT1	Relapsed	No_relapse	20	20	-1.15820730397324	-2.22039862214647	28.5928415154465	0.0344818781212109	-0.407191351560119	-0.0165956484398813	4.442291	4.6541845	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3522101_RNF113B	Relapsed	No_relapse	20	20	1.16090305477971	2.19626161222727	36.467615431656	0.0345126339569563	0.0165699475016375	0.413925052498362	3.791803	3.5765555	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2950214_TAP1	Relapsed	No_relapse	20	20	-1.30847104544228	-2.19157667673449	37.9569362816378	0.0346170564934413	-0.746188110088556	-0.0295758899114446	6.045224	6.433106	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3803500_C18orf34	Relapsed	No_relapse	20	20	-1.14329246042886	-2.19850871239573	34.1374802300429	0.0347892005131591	-0.37175200440458	-0.01463699559542	1.6969085	1.890103	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2790999_ACCN5	Relapsed	No_relapse	20	20	-1.09353394152364	-2.20193081396314	32.7148245293126	0.0348315456760664	-0.248227605441808	-0.00976839455819146	2.1643265	2.2933245	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3157132_SLURP1	Relapsed	No_relapse	20	20	1.18676970144329	2.18843581715221	37.8955731379044	0.0348725847692004	0.0184970420174584	0.475582957982542	4.411498	4.164458	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2917017_GJA10	Relapsed	No_relapse	20	20	-1.38196061459818	-2.21313240566018	28.8900111398795	0.0349455079470155	-0.898096157289914	-0.035336842710086	2.6687935	3.13551	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2974635_VNN2	Relapsed	No_relapse	20	20	-1.14551154589736	-2.2012570055874	32.1811144646969	0.0350055601221086	-0.377313190484855	-0.0146708095151452	2.6807005	2.8766925	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3179669_C9orf89	Relapsed	No_relapse	20	20	1.12580776187099	2.18677076986868	37.2415733388294	0.0351153782309932	0.0125885978027726	0.329332402197227	5.3722185	5.201258	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2851274_CDH10	Relapsed	No_relapse	20	20	-1.12651302934287	-2.20661188033787	29.5085704998254	0.0352704062789914	-0.331039429840025	-0.0126885701599756	2.107988	2.279852	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2676141_SEMA3G	Relapsed	No_relapse	20	20	1.10510465394183	2.18157495528492	37.9641337339706	0.0354020931754361	0.0103841227485862	0.277981877251415	5.0398345	4.8956515	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4031156_RPS4Y2	Relapsed	No_relapse	20	20	1.36278408082365	2.1806397714887	37.9992028248208	0.0354705020967643	0.0319960902729965	0.861117909727003	2.722098	2.275541	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3009399_HSPB1	Relapsed	No_relapse	20	20	1.19502516583551	2.19560320179202	31.8636747649252	0.0355197625909004	0.0185355861045836	0.495546413895417	6.846323	6.589282	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3645402_FLYWCH1	Relapsed	No_relapse	20	20	1.13625016191294	2.18209211629116	36.6128853625292	0.0355973041940822	0.0131048362790515	0.355456163720948	5.227036	5.0427555	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3946495_MCHR1	Relapsed	No_relapse	20	20	1.16984671023231	2.18021664447678	37.3523120381549	0.0356150518820363	0.0160555739125309	0.436583426087469	5.1125345	4.886215	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3924100_C21orf89	Relapsed	No_relapse	20	20	1.12516688643605	2.17875730906286	37.7287878664844	0.0356664450483589	0.0120168798140527	0.328261120185947	4.595537	4.425398	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2742985_PLK4	Relapsed	No_relapse	20	20	-1.43581960328479	-2.18366176071346	35.2566276645377	0.0357281072215252	-1.00692487654191	-0.0368241234580883	3.957967	4.4798415	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2988726_FSCN1	Relapsed	No_relapse	20	20	-1.19966616645762	-2.18617044077212	33.7932736032256	0.0358277303392333	-0.506829314070149	-0.018436685929851	4.7664815	5.0291145	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2363579_TOMM40L	Relapsed	No_relapse	20	20	1.11274614289959	2.17614082472538	37.6843900881911	0.0358836008307947	0.0107079661955079	0.297541033804492	4.67789	4.5237655	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3673583_IL17C	Relapsed	No_relapse	20	20	1.15911563596182	2.17734646676263	36.7714315755141	0.0359476397595729	0.0147468146093277	0.411302185390671	6.323091	6.1100665	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3525234_IRS2	Relapsed	No_relapse	20	20	1.1211738493865	2.17646272179511	36.9377934915383	0.0359886934801868	0.0113841087598917	0.318635891240108	5.629302	5.464292	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3199511_FREM1	Relapsed	No_relapse	20	20	1.52803967191015	2.20074999872275	28.2931867423107	0.036076994533328	0.042608232629203	1.1807557673708	4.6583315	4.0466495	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2735129_IBSP	Relapsed	No_relapse	20	20	-1.27750018492433	-2.2115635938728	25.4833013815554	0.036180489368442	-0.682043068160583	-0.0246039318394176	2.6319075	2.985231	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3590129_ZFYVE19	Relapsed	No_relapse	20	20	1.1227319279738	2.17227588495972	37.6533242687634	0.0362004953791382	0.0113226811973801	0.322704318802621	5.2619015	5.094888	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3389450_CASP1	Relapsed	No_relapse	20	20	-1.60443016975198	-2.17608720076876	35.4199854530464	0.0363025132332025	-1.31809744884603	-0.046024551153969	5.167856	5.849917	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2453370_PLXNA2	Relapsed	No_relapse	20	20	1.17081407954938	2.18381056482158	32.1995414195146	0.0363726290602488	0.0153534085370476	0.439670591462952	5.628024	5.400512	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3770857_RECQL5	Relapsed	No_relapse	20	20	1.10820478390337	2.16913201801107	37.7503171060597	0.0364389388460927	0.00986039911262499	0.286588600887374	4.7453495	4.597125	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3630378_LOC100131796	Relapsed	No_relapse	20	20	1.14314705144152	2.16877839660773	37.8251208262566	0.0364548772621436	0.0128221547185343	0.373199845281465	3.560507	3.367496	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3882241_C20orf185	Relapsed	No_relapse	20	20	1.09686273998133	2.17023684222191	36.4774991597486	0.0365758981604404	0.00879274534903943	0.257973254650961	4.27656	4.143177	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3325839_TCP11L1	Relapsed	No_relapse	20	20	1.23591240825954	2.16653615922872	37.8589499289891	0.0366321214140894	0.0200133092515056	0.591139690748494	5.2398165	4.93424	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3377226_EHD1	Relapsed	No_relapse	20	20	-1.12370590149868	-2.16605637530207	37.9492751392872	0.0366559288083308	-0.325531239883298	-0.0109977601167022	5.0663335	5.234598	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3231121_WDR85	Relapsed	No_relapse	20	20	-1.08963239445103	-2.16650037651848	37.6642277799252	0.036668633596695	-0.239593811723852	-0.00808918827614818	5.5395175	5.663359	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3364525_PLEKHA7	Relapsed	No_relapse	20	20	1.1869301204686	2.16555346238516	37.8988817855119	0.0367057504452692	0.0160954981723539	0.478374501827648	5.190839	4.943604	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2633256_ST3GAL6	Relapsed	No_relapse	20	20	-1.11561249659689	-2.16850658128366	36.0072263276753	0.0368050597764067	-0.30545096085063	-0.0102210391493706	2.4947375	2.6525735	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3544441_FAM164C	Relapsed	No_relapse	20	20	1.14971318350437	2.17239266966596	34.3361199071876	0.0368203610004437	0.0130527128465403	0.389495287153461	4.3962535	4.1949795	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3770699_MIF4GD	Relapsed	No_relapse	20	20	1.13146581728361	2.16326742311672	37.9974410201392	0.036876687502708	0.0114389208691874	0.344947079130811	5.155231	4.977038	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2376457_CDK18	Relapsed	No_relapse	20	20	1.09285613858935	2.17289298408448	33.8763330104916	0.0368767779265127	0.00827585683444514	0.247931143165555	5.6461885	5.518085	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2531589_ITM2C	Relapsed	No_relapse	20	20	1.40255223318601	2.17437033827438	31.8578575163682	0.0372164445343953	0.0307687949694731	0.945340205030526	7.0475885	6.559534	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3903146_E2F1	Relapsed	No_relapse	20	20	-1.10896051603187	-2.16007763227045	37.4419431263513	0.0372366394305955	-0.289112100663058	-0.00930389933694185	5.658882	5.80809	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2904485_SCUBE3	Relapsed	No_relapse	20	20	1.12155898764453	2.16720635694578	33.9162658862002	0.0373336367522065	0.0102926694766395	0.320718330523361	4.8485245	4.683019	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3954879_VPREB3	Relapsed	No_relapse	20	20	-1.23988644720265	-2.15889958424501	37.3376987997476	0.0373528953871132	-0.601258719999328	-0.0191572800006709	4.415961	4.726169	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2693563_	Relapsed	No_relapse	20	20	1.21203973811473	2.17742017797251	30.0595585204309	0.0374303029342071	0.0172415280040401	0.53763247199596	4.2975715	4.0201345	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2701049_GPR87	Relapsed	No_relapse	20	20	-1.17955198322475	-2.17903657982771	29.2103745701588	0.037536928101922	-0.461778652910112	-0.0146993470898879	2.038008	2.276247	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3543935_COQ6	Relapsed	No_relapse	20	20	1.13512289459113	2.16400392710593	33.0445555900875	0.037790592070637	0.0109500060012835	0.354746993998717	5.080263	4.8974145	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2546795_CAPN13	Relapsed	No_relapse	20	20	1.19418181116386	2.15516933560918	36.6314333671875	0.0377923578436044	0.0152399829588824	0.496805017041118	4.5960675	4.340045	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3151607_FBXO32	Relapsed	No_relapse	20	20	1.46203413990287	2.15813496332238	34.8624070054769	0.037888069656088	0.0324349035369322	1.06351909646307	4.5747955	4.0268185	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3332615_TMEM109	Relapsed	No_relapse	20	20	1.1914153898377	2.17670968926575	28.4609034902384	0.037949065926146	0.0150669583463613	0.490286041653638	5.743582	5.4909055	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3887452_SLC2A10	Relapsed	No_relapse	20	20	1.09279402452219	2.14876278838124	37.9984581079974	0.0380878915077999	0.00740961849750915	0.248633381502491	4.6168245	4.488803	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2357193_	Relapsed	No_relapse	20	20	1.81861669243395	2.15406172920431	35.2011334764276	0.0381612974095535	0.0498176046630646	1.67586539533693	4.847357	3.9845155	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3249886_TET1	Relapsed	No_relapse	20	20	-1.17958019087006	-2.17444982755423	28.2803386174858	0.0381899441860309	-0.462635199989738	-0.013911800010262	3.5996145	3.837888	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2735459_HERC3	Relapsed	No_relapse	20	20	1.22372806488469	2.14938370605001	36.9909853194367	0.0382140096791038	0.0166925336508541	0.565873466349146	5.5519765	5.2606935	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2328273_SERINC2	Relapsed	No_relapse	20	20	1.35331389061174	2.15730703757414	33.1418885313513	0.0383277126074991	0.0249118813086165	0.848081118691384	7.0455835	6.609087	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3151819_C8orf78	Relapsed	No_relapse	20	20	1.15463671033257	2.16643486620187	29.5411078361244	0.0384789548750006	0.011761254347856	0.403116745652144	3.772634	3.565195	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2756309_ABCA11P	Relapsed	No_relapse	20	20	-1.25060743554671	-2.1674152002065	28.8439157772963	0.0386006766840906	-0.627141733734559	-0.0181162662654403	3.2966005	3.6192295	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3061181_ERVWE1	Relapsed	No_relapse	20	20	1.21971492780366	2.17425493966169	26.553575332636	0.0387759612305792	0.0159213749692442	0.557166625030756	4.8208705	4.5343265	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2451419_RABIF	Relapsed	No_relapse	20	20	1.40192289103089	2.14956310017129	33.9043511223439	0.0388135818020614	0.0265537504774381	0.94826024952256	5.5980335	5.1106265	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2318212_C1orf211	Relapsed	No_relapse	20	20	1.18572216389919	2.14145169543655	37.390924413355	0.0388189507263934	0.0133098862456163	0.478222113754384	3.9843065	3.7385405	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3736204_C17orf99	Relapsed	No_relapse	20	20	1.14232526396813	2.14237819713972	35.5491478988974	0.0390869540731608	0.0101606765754204	0.373786323424579	5.75085	5.5588765	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2757621_POLN	Relapsed	No_relapse	20	20	-1.08771342030321	-2.13723111918377	37.8873946173549	0.0390953485991574	-0.23620415643016	-0.00639284356983952	3.1797095	3.301008	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3231157_ZMYND19	Relapsed	No_relapse	20	20	-1.18976776810151	-2.13833551666194	37.2872262451445	0.0391065310395647	-0.488151569348326	-0.0132084306516739	6.3154785	6.5661585	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2760199_SLC2A9	Relapsed	No_relapse	20	20	1.09974992281978	2.14010765054502	36.259548320888	0.0391443652189598	0.00721209440599976	0.267138905594	4.736097	4.5989215	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3480227_	Relapsed	No_relapse	20	20	1.17449412761652	2.13747619296765	37.426651220297	0.03915584187441	0.0121653131818015	0.451913686818198	5.0091085	4.777069	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3818047_HSD11B1L	Relapsed	No_relapse	20	20	1.11423998979418	2.13621020759959	37.9746488590031	0.0391686533231574	0.00816543497304787	0.303954565026952	4.842963	4.686903	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3106479_NECAB1	Relapsed	No_relapse	20	20	-1.12141245629015	-2.13725580093363	36.9473822070011	0.0392621810787481	-0.322050771461114	-0.00858322853888599	2.474664	2.639981	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3096638_POTEA	Relapsed	No_relapse	20	20	-1.12229309853898	-2.15417151833776	30.0856544016056	0.0393584599031408	-0.324233895301511	-0.00866510469848966	1.6568215	1.823271	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2350316_FNDC7	Relapsed	No_relapse	20	20	-1.14457539608016	-2.1343192301063	37.8112251203963	0.0393618422728702	-0.379621760171217	-0.0100032398287829	2.795494	2.9903065	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3302533_SFRP5	Relapsed	No_relapse	20	20	-1.18543659500161	-2.13537560677673	37.2567246452648	0.0393690235361083	-0.478234440399967	-0.0126025596000325	4.6683085	4.913727	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3567243_C14orf39	Relapsed	No_relapse	20	20	-1.14926261330083	-2.14614973906177	32.5744198286255	0.0394076174548097	-0.391071396493082	-0.0103456035069183	1.4836405	1.684349	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3824648_CCDC124	Relapsed	No_relapse	20	20	-1.17301909623632	-2.13948488584851	34.4753356538675	0.0395574731062313	-0.448802029500336	-0.011650970499663	5.3804825	5.610709	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3116614_TG	Relapsed	No_relapse	20	20	1.12785061975698	2.13561740348652	35.8885005561403	0.0396059841783915	0.0087213667168085	0.338430633283193	4.4451675	4.2715915	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3625440_PYGO1	Relapsed	No_relapse	20	20	-1.34884493155341	-2.13538226389352	35.9781706338412	0.0396089741004231	-0.841766453563727	-0.0216825464362742	5.0042465	5.435971	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3407016_CAPZA3	Relapsed	No_relapse	20	20	-1.21832750179754	-2.15008750902149	30.3987614544651	0.0396214739886235	-0.555368953024068	-0.014435046975932	1.4982665	1.7831685	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3701779_SDR42E1	Relapsed	No_relapse	20	20	1.37381334141355	2.12932251321312	37.9603592910659	0.0397732702948962	0.0225634635469984	0.893808536453003	4.7913145	4.3331285	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3445723_ART4	Relapsed	No_relapse	20	20	-1.19757416175702	-2.12873568581817	36.998763050035	0.0399983178499332	-0.507700292433964	-0.0125297075660367	3.5098225	3.7699375	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3554622_PACS2	Relapsed	No_relapse	20	20	1.30857217572649	2.13282682643583	35.1460787329544	0.039998908704175	0.0187409858765672	0.757246014123432	4.948002	4.5600085	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2662331_CAMK1	Relapsed	No_relapse	20	20	1.08000538065168	2.12596954785795	37.8563953227673	0.0400876809735464	0.00529206661817038	0.216784933381828	5.8334635	5.722425	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3922333_C21orf121	Relapsed	No_relapse	20	20	-1.26764519345972	-2.1363445233207	33.0116180400463	0.0401558655263721	-0.667988957864588	-0.0163130421354117	2.181276	2.523427	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2501204_IL1RN	Relapsed	No_relapse	20	20	-1.15670902972712	-2.12490494854385	37.9136248488427	0.0401719811828292	-0.410132466384436	-0.00991953361556399	4.0613095	4.2713355	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2977949_EPM2A	Relapsed	No_relapse	20	20	1.13724808082785	2.14144860826056	30.6698927071958	0.0402948315582823	0.00875510560532099	0.362338894394679	3.669213	3.483666	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4048764_C6orf35	Relapsed	No_relapse	20	20	1.39750650652661	2.1285837118009	35.3335185868115	0.0403347132656821	0.0224939121635594	0.94321608783644	5.326452	4.843597	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3341362_AQP11	Relapsed	No_relapse	20	20	-1.14508881460504	-2.12672036467021	35.9800729024281	0.0403707342878072	-0.381858177184674	-0.00906082281532651	4.0502225	4.245682	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3829932_	Relapsed	No_relapse	20	20	1.18091325973071	2.13654510795293	31.9467325405912	0.0403938189699562	0.0111699976216734	0.468636002378327	3.986645	3.746742	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3011675_ZNF804B	Relapsed	No_relapse	20	20	-1.16809814802047	-2.14862489662917	27.8294972141856	0.0405121901395718	-0.437926495308933	-0.0103965046910669	2.874868	3.0990295	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2725977_GABRB1	Relapsed	No_relapse	20	20	-1.13051058488727	-2.12461632867449	36.0272721154043	0.0405485451719692	-0.345904524289482	-0.00804447571051732	1.963262	2.1402365	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3545311_KIAA1737	Relapsed	No_relapse	20	20	1.14425175128918	2.11976194561016	37.9711607918993	0.040620673859971	0.0087415994288408	0.380067400571159	5.082317	4.8879125	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4016193_TMSB15A	Relapsed	No_relapse	20	20	-1.22666601574042	-2.14326253509258	28.351034923616	0.040811184665664	-0.576283388069259	-0.0132016119307404	1.4888565	1.783599	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2362351_PYHIN1	Relapsed	No_relapse	20	20	-1.15640159194815	-2.12031913367163	36.3113473733506	0.040877569763474	-0.410106732783214	-0.0091782672167858	3.686767	3.8964095	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3011454_DBF4	Relapsed	No_relapse	20	20	-1.27710974102017	-2.11990284224676	36.4376033790442	0.0408906188481888	-0.690341625566159	-0.015423374433842	2.9874745	3.340357	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2382970_EPHX1	Relapsed	No_relapse	20	20	1.16307932848485	2.11940218638301	36.5816870633921	0.0409080382275541	0.00950480024946848	0.426394199750532	4.8144815	4.596532	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3744377_SLC25A35	Relapsed	No_relapse	20	20	1.12638068485103	2.11587531751658	37.9816301776799	0.0409686267319514	0.00742070677988576	0.335968293220114	4.191535	4.0198405	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3016070_MUC17	Relapsed	No_relapse	20	20	1.86304303510619	2.1250960500576	33.7965685051564	0.0409721187685815	0.039031013914208	1.75629098608579	5.4146975	4.5170365	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3555521_GAFA1	Relapsed	No_relapse	20	20	-1.19989777415586	-2.12910196302292	31.8097793936492	0.0410856302300626	-0.514500590219714	-0.0113224097802859	2.203694	2.4666055	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3826417_ZNF430	Relapsed	No_relapse	20	20	-1.18066281100299	-2.11442974227534	37.8102499531722	0.0411299338952023	-0.469029413026857	-0.0101645869731428	2.3758925	2.6154895	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3101153_BHLHE22	Relapsed	No_relapse	20	20	-1.0997102845291	-2.11467262501883	37.6834081536496	0.0411307011844188	-0.268429224137148	-0.005817775862853	4.6163165	4.75344	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3825013_SSBP4	Relapsed	No_relapse	20	20	-1.2037514200513	-2.11426073597761	37.8812490911004	0.041132568896299	-0.523729702673816	-0.011345297326183	5.728339	5.9958765	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3907987_SLC13A3	Relapsed	No_relapse	20	20	1.13411504880569	2.11392175084339	37.802028474159	0.0411774618958163	0.00765971129172173	0.355474288708279	4.3779255	4.1963585	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3320819_MICALCL	Relapsed	No_relapse	20	20	1.23891267291963	2.1232153671529	33.480332181637	0.0412117687161258	0.0130733170446524	0.605075682955348	4.9158065	4.606732	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3907173_WFDC12	Relapsed	No_relapse	20	20	1.19930574575655	2.12272230040448	33.3315718107424	0.0412900647574343	0.0109902983707225	0.513408701629278	4.0432575	3.781058	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3643196_WDR90	Relapsed	No_relapse	20	20	-1.08312781583395	-2.11739634347587	35.3921706753365	0.0413236477882374	-0.225614068946984	-0.00479293105301694	5.648813	5.7640165	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3081613_LMBR1	Relapsed	No_relapse	20	20	-1.57734036019083	-2.11700726169919	35.5176189696414	0.0413333115047686	-1.28767075012283	-0.0273172498771701	2.369058	3.026552	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2638789_CD86	Relapsed	No_relapse	20	20	-1.1670128931357	-2.11224962887112	37.765099376962	0.0413360122868081	-0.436416786319692	-0.0092242136803082	2.6882045	2.911025	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2447107_TEDDM1	Relapsed	No_relapse	20	20	1.18281053634874	2.11003981173939	37.9605383390031	0.0415025685458699	0.00982363600014198	0.474614363999858	2.8746395	2.6324205	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3773534_FLJ46026	Relapsed	No_relapse	20	20	1.16007654385079	2.11652504920058	34.6386358271749	0.0415599044563909	0.0086698879236215	0.419770112076379	4.687437	4.473217	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3101514_TRIM55	Relapsed	No_relapse	20	20	-1.09325428268118	-2.11214422414585	36.3518827738345	0.0416095631009548	-0.252097864985473	-0.00516013501452746	2.933747	3.062376	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3113202_NOV	Relapsed	No_relapse	20	20	1.15122035017281	2.11061317352533	36.6201329837927	0.0416976767864013	0.00805787826989594	0.398270121730104	4.9986355	4.7954715	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3863504_DEDD2	Relapsed	No_relapse	20	20	1.15644808315986	2.10617298612966	37.9673707295912	0.041856000564993	0.0081365959970019	0.411264404002999	5.884494	5.6747935	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3687405_FAM57B	Relapsed	No_relapse	20	20	1.14437033109687	2.11137495887477	35.3666094287102	0.0418766049249185	0.00755769586523207	0.381550304134768	4.6112335	4.4166795	0	two.sided	Welch Two Sample t-test	0.998325515159334
